,_id,city,latitude,longitude,state,street,zipcode,editedfacts,appliances,architecture,basement,bathrooms,bedrooms,coolingsystem,coveredparkingspaces,exteriormaterial,finishedsqft,floorcovering,floornumber,heatingsources,heatingsystem,lotsizesqft,numfloors,numrooms,numunits,parkingtype,roof,rooms,usecode,view,yearbuilt,yearupdated,elementaryschool,highschool,homedescription,images_count,images_image,links_homedetails,links_homeinfo,links_photogallery,middleschool,neighborhood,pageviewcount_currentmonth,pageviewcount_total,agentname,agentprofileurl,externalurl,lastupdateddate,mls,openhousedates,status,type,price,schooldistrict,trans_desc,trans_score,trans_summary,walkscore_desc,walkscore_score,whatownerloves,zpid,school_index
619,56097401b2c959c08464ad1c,Seattle,47.649359999999994,-122.33658799999999,WA,3503 Wallingford Ave N,98103,,,,Finished,2.0,3.0,,,,2000.0,"Hardwood, Tile",,,Forced air,3420.0,2.0,,,Garage - Attached,,,SingleFamily,"City, Water",1922.0,1993.0,,,"CORNER VIEW LOT: queen anne hill to the west, lake union & downtown to the south, GREAT LIGHT.  2BR up, bonus rooms down, LR, EIK, new tile in bath up, new floors in main and bath down.
Craftsman bungalow w/finished basement, 1 car garage, fenced yard, roses, lower garden, new sewer line.
2 bed, 1 full bath up.  Rec room, bonus room, laundry room, 3/4 bath, garage down.
new furnace 2012.",1.0,http://photos1.zillowstatic.com/p_d/ISlep3iauxj87k1000000000.jpg,http://www.zillow.com/homedetails/3503-Wallingford-Ave-N-Seattle-WA-98103/48920152_zpid/,http://www.zillow.com/homedetails/3503-Wallingford-Ave-N-Seattle-WA-98103/48920152_zpid/,http://www.zillow.com/homedetails/3503-Wallingford-Ave-N-Seattle-WA-98103/48920152_zpid/#image=lightbox%3Dtrue,,,6399,6399,,,,2015-05-18 08:14:00.0,,,,Make me move,700000.0,,Some Transit,54.0,"21 nearby routes: 21 bus, 0 rail, 0 other",Very Walkable,76.0,,48920152,8.0
620,56097401b2c959c08464ad1d,Seattle,47.656133000000004,-122.34197900000001,WA,4022 Stone Way N,98103,,,,,2.5,2.0,,,,1359.0,,,,,7588.0,,,,,,,Condominium,,2005.0,,,,"New even lower price on this rare opportunity for this Wallingford penthouse unit with direct rooftop access from one of two private decks. Panoramic view of Seattle, Olympic Mountains and Lake Union. Stylish & Modern 2 story condo with 2 full bedrooms/baths + den and laundry on lower level. 2 assigned parking spaces in underground parking and assigned caged storage space. Fantastic location, 2005 construction, no special assessments, hurry up before it's gone!",27.0,None,http://www.zillow.com/homedetails/4022-Stone-Way-N-Seattle-WA-98103/65228606_zpid/,http://www.zillow.com/homedetails/4022-Stone-Way-N-Seattle-WA-98103/65228606_zpid/,http://www.zillow.com/homedetails/4022-Stone-Way-N-Seattle-WA-98103/65228606_zpid/#image=lightbox%3Dtrue,,,11039,11039,,,,,,,,,,,Some Transit,58.0,"21 nearby routes: 21 bus, 0 rail, 0 other",Very Walkable,82.0,,65228606,9.166666666666666
621,5608e09eb2c959c08464aa39,Seattle,47.673604,-122.38054,WA,1737 NW 62nd St,98107,,,Other,Unfinished,1.0,3.0,,,,1200.0,,,Gas,Forced air,4650.0,1.0,,,,,,SingleFamily,,1916.0,,,,,2.0,None,http://www.zillow.com/homedetails/1737-NW-62nd-St-Seattle-WA-98107/48823200_zpid/,http://www.zillow.com/homedetails/1737-NW-62nd-St-Seattle-WA-98107/48823200_zpid/,http://www.zillow.com/homedetails/1737-NW-62nd-St-Seattle-WA-98107/48823200_zpid/#image=lightbox%3Dtrue,,,4130,4130,,,,2015-04-25 14:04:00.0,,,,Make me move,700000.0,,Some Transit,52.0,"10 nearby routes: 10 bus, 0 rail, 0 other",Very Walkable,88.0,,48823200,7.423021978021978
622,5608e09eb2c959c08464aa40,Bellevue,47.562618,-122.136311,WA,15302 SE 46th Way,98006,,"Dishwasher, Dryer, Garbage disposal, Microwave, Range / Oven, Refrigerator, Washer",Contemporary,Finished,2.5,4.0,None,2.0,Wood,2687.0,"Carpet, Hardwood, Linoleum / Vinyl, Tile",,Gas,Forced air,10635.0,2.0,9.0,,Garage - Detached,Composition,"Breakfast nook, Dining room, Family room, Laundry room, Master bath, Pantry, Recreation room",SingleFamily,Territorial,1978.0,,,,,16.0,None,http://www.zillow.com/homedetails/15302-SE-46th-Way-Bellevue-WA-98006/49129856_zpid/,http://www.zillow.com/homedetails/15302-SE-46th-Way-Bellevue-WA-98006/49129856_zpid/,http://www.zillow.com/homedetails/15302-SE-46th-Way-Bellevue-WA-98006/49129856_zpid/#image=lightbox%3Dtrue,,,1504,1715,Ross Purintun,http://www.zillow.com/profile/Ross-Purintun/,http://www.ross.withwre.com,2015-09-23 11:06:00.0,850074.0,"Sun, 9/27/2015, 1:00pm-4:00pm",Active,For sale by agent,675000.0,,Some Transit,31.0,"3 nearby routes: 3 bus, 0 rail, 0 other",Car-Dependent,17.0,"The privacy! Location is very good and schools are the best in town! New kitchen & master bath, new powder room, backs to dedicated open space, creeks & trails, 2 gas fireplaces",49129856,7.896212121212122
623,5608e09eb2c959c08464aa43,Bellevue,47.629368,-122.20243400000001,WA,10261 NE 21st Pl,98004,,"Dishwasher, Dryer, Freezer, Garbage disposal, Microwave, Range / Oven, Refrigerator, Washer",Craftsman,None,2.5,5.0,None,2.0,Shingle,2050.0,"Carpet, Hardwood, Slate",,Gas,Forced air,8640.0,1.0,9.0,,Carport,Composition,"Dining room, Family room, Laundry room, Master bath, Mud room, Office, Pantry, Walk-in closet",SingleFamily,,1952.0,2006.0,,,"Pristine condition inside and out west Bellevue home, perfectly designed for a family with up to 3 young kids and pets.  Separate back wing with 3 kids room and shared bathroom.  Mud room with custom cubbies to back yard.  Master bedroom with large walk in custom closet.  Living, dining, kitchen all open.  Large kitchen pantry.  Laundry/Utility room with powder room.  Large family room.  2 playhouses in back yard with sportcourt with 2 basketball hoops.  Completely level lot effectively making it 2x it's actual size.",8.0,None,http://www.zillow.com/homedetails/10261-NE-21st-Pl-Bellevue-WA-98004/49141255_zpid/,http://www.zillow.com/homedetails/10261-NE-21st-Pl-Bellevue-WA-98004/49141255_zpid/,http://www.zillow.com/homedetails/10261-NE-21st-Pl-Bellevue-WA-98004/49141255_zpid/#image=lightbox%3Dtrue,,,193,690,,,,2015-09-22 12:39:00.0,,,,Make me move,1588000.0,,Some Transit,40.0,"12 nearby routes: 12 bus, 0 rail, 0 other",Somewhat Walkable,68.0,,49141255,8.0
624,5608e09eb2c959c08464aa47,Bellevue,47.609667,-122.15596299999999,WA,13805 Main St,98005,,"Dishwasher, Dryer, Garbage disposal, Range / Oven, Refrigerator, Washer",Ranch / Rambler,None,1.75,4.0,Central,,Wood,2120.0,"Carpet, Hardwood, Linoleum / Vinyl, Tile",,Gas,Forced air,17892.0,1.0,9.0,,Garage - Detached,Metal,"Dining room, Laundry room, Master bath, Office, Walk-in closet",SingleFamily,"Mountain, Territorial",1954.0,,Lake Hills,Sammamish,"A rare opportunity to live in a perfect blend of Country Living but access within minutes to downtown Bellevue! Near Glendale Golf Course, Main St. in Bellevue, WA 98005. Only a 10 minute drive to Bellevue Square's indoor shopping mall! 
Designed by L. Bailey & Associates. The unique features of this house are the privacy, huge private backyard, high vaulted ceilings with wood beams throughout the house, and skylights open up to cool down on hot days! 2 extra bonus rooms with a very large living room and bar. Lots of bay windows with storage, new JennAir kitchen appliances, high-end Italian granite counter-tops. Horse-shoe driveway with plenty of parking. Endless Well water for gardening and mature plants and fruit trees (figs, grapes and pear trees). Great neighbors and convenient location for public transportation and easy walking distance to shopping centers, restaurants and back-road trails. Easy access to 520/1-90. Freshly painted inside and outside, brand new base boards. Newer metal roof. 

Living room
Dining room
Bar with Sink
Walk-in closet
Master bath
Family room
Den/Office (2 Bonus Rooms)
Storage space (Bay windows)
Pocket doors
Deck (front has a private covered sitting area and back deck is massive with built in benches)
Range / Oven (newer)
Refrigerator (newer)
Dishwasher (newer)
Filtered Drinking Water
Garbage disposal
Yard
Lawn
Garden (+Vegetable Garden Patch in back)
Cable-ready
High-speed internet ready
Hardwood floor
Very Large Garage

Walking distance to some of the top schools in Washington State. Stevenson or Lake Hills Elementary, Odle Middle School and Sammamish High School (Magnet School, one of Six in Nation Named ""Microsoft Mentor School""). 

Contact Patricia @ 425-274-2833

No Smoking 
$2,695 + Utilities
Deposit: $2,695
Application Fee: $40 for all applicants over the age of 18.
9 month lease ending in April.",33.0,None,http://www.zillow.com/homedetails/13805-Main-St-Bellevue-WA-98005/49095062_zpid/,http://www.zillow.com/homedetails/13805-Main-St-Bellevue-WA-98005/49095062_zpid/,http://www.zillow.com/homedetails/13805-Main-St-Bellevue-WA-98005/49095062_zpid/#image=lightbox%3Dtrue,Odle,North Bellevue,3679,3679,,,,2015-09-19 00:15:00.0,,,,Make me move,875000.0,Bellevue,Some Transit,40.0,"4 nearby routes: 4 bus, 0 rail, 0 other",Car-Dependent,35.0,"LOCATION, LOCATION, LOCATION...LOCATED IN THE MIDDLE OF MAIN Street towards GLENDALE GOLF COURSE. This Mid Century Modern Rambler has all the charm of the old with tasteful modern updates to reflect the integrity of that era. The inviting entry leads you into a spacious open flow living room with vaulted wood beam ceiling through out the house leads you out to an expansive deck and back yard. Endless well water for the garden which raps around the house for a luscious green sanctuary in the middle of Bellevue.  Just minutes from some of the best schools in Washington State. ",49095062,7.896212121212122
625,5608e09eb2c959c08464aa4c,Bellevue,47.625752,-122.13154399999999,WA,15623 NE 18th St # D201,98008,,"Dishwasher, Dryer, Freezer, Garbage disposal, Microwave, Range / Oven, Refrigerator, Washer",Other,,2.0,2.0,,1.0,,1187.0,"Carpet, Hardwood",2.0,,,144795.0,2.0,4.0,58.0,Carport,,"Dining room, Family room, Master bath",Condominium,Territorial,1979.0,,,,"Beautifully remodeled large 2-bedroom condo on the top floor! Outstanding Location! You could get away without a car! Just a stroll to Crossroads mall, Movie Theater, Microsoft, Trader Joes, and many other popular places! Newer kitchen with granite counters. Both bathrooms have been updated. New vinyl windows! Nice size deck with storage & private outlook. Two reserved parking spaces - one covered and one uncovered. Very well managed complex! Cabana and Swimming pool on site! HOA dues include a lot!",2.0,None,http://www.zillow.com/homedetails/15623-NE-18th-St-D201-Bellevue-WA-98008/48988810_zpid/,http://www.zillow.com/homedetails/15623-NE-18th-St-D201-Bellevue-WA-98008/48988810_zpid/,http://www.zillow.com/homedetails/15623-NE-18th-St-D201-Bellevue-WA-98008/48988810_zpid/#image=lightbox%3Dtrue,,,1763,1763,Eli Volynsky,http://www.zillow.com/profile/elivolynsky/,,2015-09-15 16:12:00.0,848103.0,,Active,For sale by agent,335000.0,,Some Transit,47.0,"8 nearby routes: 8 bus, 0 rail, 0 other",Very Walkable,77.0,,48988810,9.666666666666666
626,5608e09eb2c959c08464aa4d,Bellevue,47.657502,-122.160499,WA,5508 132nd Ave NE,98005,,Dishwasher,,None,2.5,4.0,Central,3.0,Wood,3790.0,Carpet,,Gas,Forced air,54450.0,2.0,,,Garage - Attached,Composition,Breakfast nook,SingleFamily,Territorial,1981.0,,,,"Down a private lane, this impressive, level 1.25 acre estate is surrounded by English gardens with skillfully manicured box hedges, lush lawns, trellis & beautiful garden beds. Easy flowing floor plan extends onto the entertainment patio. Brimming with natural light, it boasts soaring ceilings with skylights & expansive windows; stunning slab granite kitchen with custom cabinets; inviting family room with brick fireplace; vaulted living room; spacious 2nd floor bonus; new carpet & fresh paint.",21.0,None,http://www.zillow.com/homedetails/5508-132nd-Ave-NE-Bellevue-WA-98005/48740097_zpid/,http://www.zillow.com/homedetails/5508-132nd-Ave-NE-Bellevue-WA-98005/48740097_zpid/,http://www.zillow.com/homedetails/5508-132nd-Ave-NE-Bellevue-WA-98005/48740097_zpid/#image=lightbox%3Dtrue,,,2014,2014,Beth Billington,http://www.zillow.com/profile/Beth-A.-Billington/,http://www.bethbillington.com,2015-09-22 12:51:00.0,838658.0,"Sun, 9/27/2015, 1:00pm-4:00pm",Active,For sale by agent,1398000.0,,Some Transit,0.0,"0 nearby routes: 0 bus, 0 rail, 0 other",Car-Dependent,7.0,,48740097,6.0
627,5608e09eb2c959c08464aa50,Bellevue,47.612216,-122.131473,WA,131 157th Ave NE,98008,,"Dishwasher, Dryer, Garbage disposal, Microwave, Range / Oven, Refrigerator, Washer",,Finished,1.75,3.0,Central,2.0,Wood,1930.0,"Carpet, Hardwood, Linoleum / Vinyl",,Gas,Forced air,8625.0,2.0,,,Carport,Composition,"Dining room, Master bath",SingleFamily,,1959.0,,,,"Nice mid-century house with full daylight basement on great street in convenient Lake Hills neighborhood. Updated kitchen w/maple cabinets. Living room w/ gas fplc and lots of windows open to dining room w/ sliding door to charming patio. Hardwood floors throughout the main floor with 3 bedrooms. Downstairs has a large rec room with fplc, bathroom and an unfinished area that can make another bedroom. A/C installed! Beautiful low maintenance landscaping w/ sprinkler system.",16.0,None,http://www.zillow.com/homedetails/131-157th-Ave-NE-Bellevue-WA-98008/48913679_zpid/,http://www.zillow.com/homedetails/131-157th-Ave-NE-Bellevue-WA-98008/48913679_zpid/,http://www.zillow.com/homedetails/131-157th-Ave-NE-Bellevue-WA-98008/48913679_zpid/#image=lightbox%3Dtrue,,,3153,3153,Jani Spencer,http://www.zillow.com/profile/janispencer/,http://www.janispencer.com,2015-09-11 14:07:00.0,845407.0,,Active,For sale by agent,530000.0,,Some Transit,44.0,"4 nearby routes: 4 bus, 0 rail, 0 other",Somewhat Walkable,64.0,,48913679,8.0
628,5608e09eb2c959c08464aa67,Bellevue,47.589220000000005,-122.13708700000001,WA,2321 153rd Ave SE,98007,,"Dishwasher, Dryer, Garbage disposal, Microwave, Range / Oven, Refrigerator, Washer",Ranch / Rambler,None,1.0,3.0,None,,"Brick, Wood",1600.0,"Hardwood, Tile",,Gas,Forced air,11745.0,1.0,,,"Garage - Attached, Off-street, On-street",Other,"Walk-in closet, Breakfast nook, Family room, Dining room",SingleFamily,Territorial,1955.0,,Buyer To Verify,Buyer To Verify,"A fully remodeled 3-bed/1-bath rambler in the Robinswood neighborhood, including a beautiful kitchen with slab granite and stainless appliances, full bath with dual sinks and slab marble countertops, new electrical panel, 20-year PVC roof, new water heater, and new lighting and doors. Hardwood floors in the majority of the home.  The home sits on a large corner lot close to Robinswood Park and all it has to offer, as well as a great location close to I-90 and 405. Fantastic Bellevue schools!",12.0,None,http://www.zillow.com/homedetails/2321-153rd-Ave-SE-Bellevue-WA-98007/49005474_zpid/,http://www.zillow.com/homedetails/2321-153rd-Ave-SE-Bellevue-WA-98007/49005474_zpid/,http://www.zillow.com/homedetails/2321-153rd-Ave-SE-Bellevue-WA-98007/49005474_zpid/#image=lightbox%3Dtrue,Buyer To Verify,,3493,3493,,,,2015-08-24 11:10:00.0,,,,Make me move,598000.0,,Some Transit,45.0,"10 nearby routes: 10 bus, 0 rail, 0 other",Car-Dependent,35.0,,49005474,8.0
629,5608e09eb2c959c08464aa68,Bellevue,47.609677000000005,-122.1575,WA,13641 Main St,98005,,"Dishwasher, Dryer, Garbage disposal, Microwave, Range / Oven, Refrigerator, Washer",Other,Unfinished,4.0,5.0,Central,3.0,"Wood, Brick",4995.0,"Hardwood, Linoleum / Vinyl, Carpet",,Electric,Forced air,17424.0,2.0,,,Garage - Attached,Other,"Breakfast nook, Dining room, Family room, Laundry room, Master bath, Office, Pantry, Recreation room, Walk-in closet",SingleFamily,City,1994.0,,,,"Great location close to downtown Bellevue. Short walk to Glendale Golf Course. 4870 sqft of expansive living on almost 1/2 acre.  Sports court, large deck and circular driveway.  Custom built with 635 sf unfinished bsmt space for creating for your needs.  Granite countertops in a large kitchen with walk-in pantry. Master suite with spa tub. Large closets in every room.  Large 3 car garage.",33.0,None,http://www.zillow.com/homedetails/13641-Main-St-Bellevue-WA-98005/49095057_zpid/,http://www.zillow.com/homedetails/13641-Main-St-Bellevue-WA-98005/49095057_zpid/,http://www.zillow.com/homedetails/13641-Main-St-Bellevue-WA-98005/49095057_zpid/#image=lightbox%3Dtrue,,,10949,10949,Lili Shang,http://www.zillow.com/profile/msquil9191/,,2015-08-24 11:04:00.0,,,Active,For sale by agent,1600000.0,,Some Transit,39.0,"3 nearby routes: 3 bus, 0 rail, 0 other",Car-Dependent,30.0,,49095057,6.0
630,5608e09eb2c959c08464aa6a,Bellevue,47.606825,-122.13136599999999,WA,15703 SE 4th St,98008,,Dishwasher,Contemporary,Finished,1.75,4.0,,1.0,Cement / Concrete,2840.0,Carpet,,Gas,Forced air,9398.0,1.0,,,Garage - Attached,Composition,Dining room,SingleFamily,Territorial,1959.0,,,,"Completely renovated in 2008, fabulous flow from entry to kitchen ft. granite countertops, s.s. appliances, & custom cabinetry. Open floor plan boasts spacious living & dining area w/ access to a sun porch. Downstairs provides another living area, w/ marble flooring & backyard access. French doors lead to a great flex rm, perfect for a home gym or office. Move-in ready & located in Bellevue School District. Terraced, partially-fenced backyard provides ample room for outside activities. Minutes to downtown, Redmond, Microsoft and transportation! ",25.0,None,http://www.zillow.com/homedetails/15703-SE-4th-St-Bellevue-WA-98008/48913612_zpid/,http://www.zillow.com/homedetails/15703-SE-4th-St-Bellevue-WA-98008/48913612_zpid/,http://www.zillow.com/homedetails/15703-SE-4th-St-Bellevue-WA-98008/48913612_zpid/#image=lightbox%3Dtrue,,,3157,3157,Vikram Deol,http://www.zillow.com/profile/Vikram-Deol-MBA/,,2015-09-25 12:38:00.0,835233.0,,Active,For sale by agent,657000.0,,Some Transit,38.0,"3 nearby routes: 3 bus, 0 rail, 0 other",Car-Dependent,46.0,,48913612,9.0
631,5608e09eb2c959c08464aa6d,Bellevue,47.619945,-122.20746799999999,WA,1028 Belfair Rd,98004,,Dishwasher,Modern,None,4.5,4.0,Central,3.0,Stone,4180.0,Carpet,,Gas,Heat pump,14823.0,1.0,9.0,,Garage - Attached,Composition,Dining room,SingleFamily,Territorial,2013.0,2013.0,,,"Extraordinary one level living in the highly desirable Vuecrest community. Leave the car at home and  walk to shopping & restaurants. 14,823 sf private and sunlit flat lot.  Soaring ceilings and open spaces built for today's modern lifestyle.  Gourmet  kitchen with high end Miele and Wolf  and Sub-Zero appliances, including 2 dishwashers and 60"" range.  Spa-like white marble master bathroom with spacious walk in closet.  Media room and large outdoor fire pit make this a perfect home for entertaining.  Medina elementary school, Bellevue High school 
We are willing to work with agents with qualified buyers, please contact us if you have questions.

",14.0,None,http://www.zillow.com/homedetails/1028-Belfair-Rd-Bellevue-WA-98004/49113403_zpid/,http://www.zillow.com/homedetails/1028-Belfair-Rd-Bellevue-WA-98004/49113403_zpid/,http://www.zillow.com/homedetails/1028-Belfair-Rd-Bellevue-WA-98004/49113403_zpid/#image=lightbox%3Dtrue,,,6668,6668,,,,2015-09-27 13:16:00.0,,,Active,For sale by owner,2999988.0,,Some Transit,51.0,"18 nearby routes: 18 bus, 0 rail, 0 other",Very Walkable,81.0,,49113403,7.896212121212122
